"id_ride","code","date_reservation","date_expiration","price_total","date_pickup","date_pickup_local","id_rider","id_driver","amount_riders","default_pickup_latitude","default_pickup_longitude","default_dropoff_latitude","default_dropoff_longitude","default_distance_p_to_d","default_duration_p_to_d"
875312,"distributing_linear","2024-03-01 04:03:53.141858","2024-03-09 10:30:00.000000",23.6,"2024-03-11 16:30:00.000000","2024-03-11 12:30:00.000000",415221,NULL,1,33.899725,-84.770869,33.752811,-84.735389,12.08,1800
875325,"canceled_by_rider","2024-03-01 04:13:30.056603","2024-03-03 11:30:33.516747",23.58,"2024-03-05 17:30:00.000000","2024-03-05 12:30:00.000000",477599,NULL,2,33.582411,-84.530847,33.447443,-84.471012,12.07,1800
875326,"canceled_by_rider","2024-03-01 04:13:30.103164","2024-03-03 11:30:34.142465",24.05,"2024-03-05 20:00:00.000000","2024-03-05 15:00:00.000000",477599,NULL,2,33.447443,-84.471012,33.582411,-84.530847,12.37,1800
875327,"accepted","2024-03-01 04:18:29.344105","2024-03-02 10:00:00.000000",23.54,"2024-03-04 16:00:00.000000","2024-03-04 11:00:00.000000",477602,477003,2,33.90295,-84.171676,33.959831,-84.005989,12.05,1800
875328,"accepted","2024-03-01 04:18:29.362462","2024-03-02 12:30:00.000000",23.46,"2024-03-04 18:30:00.000000","2024-03-04 13:30:00.000000",477601,477003,2,33.959831,-84.005989,33.90295,-84.171676,11.99,1800
875329,"distributing_linear","2024-03-01 04:18:32.974610","2024-03-09 08:45:00.000000",23.53,"2024-03-11 14:45:00.000000","2024-03-11 10:45:00.000000",474864,NULL,1,34.598435,-83.349514,34.617354,-83.526374,12.04,1800
875330,"distributing_linear","2024-03-01 04:18:34.881937","2024-03-09 06:15:00.000000",23.53,"2024-03-11 12:15:00.000000","2024-03-11 08:15:00.000000",474864,NULL,1,34.617354,-83.526374,34.598435,-83.349514,12.04,1800
875331,"canceled_by_rider","2024-03-01 04:23:27.910330","2024-03-01 16:16:09.517168",23.43,"2024-03-02 21:15:00.000000","2024-03-02 16:15:00.000000",429715,NULL,1,33.839191,-84.609398,33.911676,-84.466806,11.97,1800
875332,"canceled_by_rider","2024-03-01 04:23:27.910654","2024-03-01 16:16:08.095853",23.51,"2024-03-02 16:15:00.000000","2024-03-02 11:15:00.000000",429715,NULL,1,33.911676,-84.466806,33.839191,-84.609398,12.03,1800
875333,"canceled_by_rider","2024-03-01 04:23:31.318860","2024-03-03 13:28:57.022075",23.51,"2024-03-05 19:28:00.000000","2024-03-05 14:28:00.000000",475482,NULL,1,33.638809,-84.495477,33.751931,-84.383125,12.03,1920
875334,"canceled_by_rider","2024-03-01 04:23:31.456810","2024-03-03 13:28:57.662766",23.54,"2024-03-05 22:10:00.000000","2024-03-05 17:10:00.000000",475482,NULL,1,33.751931,-84.383125,33.638809,-84.495477,12.05,1860
875335,"distributing_linear","2024-03-01 04:23:34.840199","2024-03-05 09:45:00.000000",23.53,"2024-03-07 15:45:00.000000","2024-03-07 10:45:00.000000",474864,NULL,1,34.598435,-83.349514,34.617354,-83.526374,12.04,1800
875336,"distributing_linear","2024-03-01 04:23:36.026248","2024-03-05 07:15:00.000000",23.53,"2024-03-07 13:15:00.000000","2024-03-07 08:15:00.000000",474864,NULL,1,34.617354,-83.526374,34.598435,-83.349514,12.04,1800
875337,"distributing_linear","2024-03-01 04:23:39.443563","2024-03-06 07:15:00.000000",23.53,"2024-03-08 13:15:00.000000","2024-03-08 08:15:00.000000",474864,NULL,1,34.617354,-83.526374,34.598435,-83.349514,12.04,1800
875338,"distributing_linear","2024-03-01 04:23:40.505680","2024-03-06 09:45:00.000000",23.53,"2024-03-08 15:45:00.000000","2024-03-08 10:45:00.000000",474864,NULL,1,34.598435,-83.349514,34.617354,-83.526374,12.04,1800
875339,"distributing_linear","2024-03-01 04:23:42.370997","2024-03-10 06:15:00.000000",23.53,"2024-03-12 12:15:00.000000","2024-03-12 08:15:00.000000",474864,NULL,1,34.617354,-83.526374,34.598435,-83.349514,12.04,1800
875340,"distributing_linear","2024-03-01 04:23:45.590562","2024-03-10 08:45:00.000000",23.53,"2024-03-12 14:45:00.000000","2024-03-12 10:45:00.000000",474864,NULL,1,34.598435,-83.349514,34.617354,-83.526374,12.04,1800
875341,"distributing_linear","2024-03-01 04:23:45.791118","2024-03-11 06:15:00.000000",23.53,"2024-03-13 12:15:00.000000","2024-03-13 08:15:00.000000",474864,NULL,1,34.617354,-83.526374,34.598435,-83.349514,12.04,1800
875342,"distributing_linear","2024-03-01 04:23:49.079544","2024-03-11 08:45:00.000000",23.53,"2024-03-13 14:45:00.000000","2024-03-13 10:45:00.000000",474864,NULL,1,34.598435,-83.349514,34.617354,-83.526374,12.04,1800
875343,"distributing_linear","2024-03-01 04:28:26.807002","2024-03-06 07:46:00.000000",23.46,"2024-03-08 13:46:00.000000","2024-03-08 08:46:00.000000",450762,NULL,1,33.753452,-84.454025,33.790249,-84.278427,11.99,2340
875344,"distributing_linear","2024-03-01 04:28:26.810642","2024-03-06 11:00:00.000000",23.3,"2024-03-08 17:00:00.000000","2024-03-08 12:00:00.000000",450762,NULL,1,33.790249,-84.278427,33.753452,-84.454025,11.89,2340
875345,"distributing_linear","2024-03-01 04:28:30.209571","2024-03-10 13:30:00.000000",23.79,"2024-03-12 19:30:00.000000","2024-03-12 15:30:00.000000",476097,NULL,1,33.769579,-84.385164,33.668194,-84.285245,12.2,1980
875346,"distributing_linear","2024-03-01 04:28:32.454923","2024-03-10 10:59:00.000000",23.47,"2024-03-12 16:59:00.000000","2024-03-12 12:59:00.000000",476097,NULL,1,33.668194,-84.285245,33.769579,-84.385164,12,1860
875347,"canceled_by_rider","2024-03-01 04:28:34.081089","2024-03-02 13:55:00.000000",23.17,"2024-03-04 19:55:00.000000","2024-03-04 14:55:00.000000",477603,NULL,1,33.780774,-84.242922,33.750278,-84.42289,11.81,2520
875348,"canceled_by_rider","2024-03-01 04:28:36.140027","2024-03-02 07:10:00.000000",23.44,"2024-03-04 13:10:00.000000","2024-03-04 08:10:00.000000",477603,NULL,1,33.750278,-84.42289,33.780774,-84.242922,11.98,2700
875349,"canceled_by_rider","2024-03-01 04:28:38.039652","2024-03-03 07:10:00.000000",23.44,"2024-03-05 13:10:00.000000","2024-03-05 08:10:00.000000",477603,NULL,1,33.750278,-84.42289,33.780774,-84.242922,11.98,2700
875350,"canceled_by_rider","2024-03-01 04:28:40.302890","2024-03-03 13:55:00.000000",23.17,"2024-03-05 19:55:00.000000","2024-03-05 14:55:00.000000",477603,NULL,1,33.780774,-84.242922,33.750278,-84.42289,11.81,2520
875351,"canceled_by_rider","2024-03-01 04:28:41.671197","2024-03-04 07:10:00.000000",23.44,"2024-03-06 13:10:00.000000","2024-03-06 08:10:00.000000",477603,NULL,1,33.750278,-84.42289,33.780774,-84.242922,11.98,2700
875352,"canceled_by_rider","2024-03-01 04:28:43.589605","2024-03-04 13:55:00.000000",23.17,"2024-03-06 19:55:00.000000","2024-03-06 14:55:00.000000",477603,NULL,1,33.780774,-84.242922,33.750278,-84.42289,11.81,2520
875353,"distributing_linear","2024-03-01 04:28:48.466486","2024-03-09 10:26:00.000000",23.48,"2024-03-11 16:26:00.000000","2024-03-11 12:26:00.000000",397100,NULL,1,33.706236,-84.146078,33.745603,-84.32658,12.01,2040
875354,"distributing_linear","2024-03-01 04:28:51.103784","2024-03-09 13:00:00.000000",23.48,"2024-03-11 19:00:00.000000","2024-03-11 15:00:00.000000",397100,NULL,1,33.745603,-84.32658,33.706236,-84.146078,12.01,1980
875355,"accepted","2024-03-01 04:28:52.571575","2024-03-02 14:15:00.000000",23.46,"2024-03-04 20:15:00.000000","2024-03-04 15:15:00.000000",475853,475583,1,33.734472,-84.163564,33.792638,-84.320916,11.99,1800
875356,"accepted","2024-03-01 04:28:56.248598","2024-03-02 16:45:00.000000",23.38,"2024-03-04 22:45:00.000000","2024-03-04 17:45:00.000000",475853,475583,1,33.792638,-84.320916,33.734472,-84.163564,11.94,1800
875357,"canceled_by_rider","2024-03-01 04:33:30.814230","2024-03-05 13:55:00.000000",23.17,"2024-03-07 19:55:00.000000","2024-03-07 14:55:00.000000",477603,NULL,1,33.780774,-84.242922,33.750278,-84.42289,11.81,2520
875358,"canceled_by_rider","2024-03-01 04:33:30.816107","2024-03-06 07:10:00.000000",23.44,"2024-03-08 13:10:00.000000","2024-03-08 08:10:00.000000",477603,NULL,1,33.750278,-84.42289,33.780774,-84.242922,11.98,2700
875359,"canceled_by_rider","2024-03-01 04:33:33.760697","2024-03-05 07:10:00.000000",23.44,"2024-03-07 13:10:00.000000","2024-03-07 08:10:00.000000",477603,NULL,1,33.750278,-84.42289,33.780774,-84.242922,11.98,2700
875360,"canceled_by_rider","2024-03-01 04:33:33.868494","2024-03-06 13:55:00.000000",23.17,"2024-03-08 19:55:00.000000","2024-03-08 14:55:00.000000",477603,NULL,1,33.780774,-84.242922,33.750278,-84.42289,11.81,2520
875361,"accepted","2024-03-01 04:33:36.583959","2024-03-03 11:45:00.000000",23.43,"2024-03-05 17:45:00.000000","2024-03-05 12:45:00.000000",473359,476299,1,33.752003,-84.474928,33.859526,-84.605106,11.97,1800
875362,"accepted","2024-03-01 04:33:36.863421","2024-03-03 14:15:00.000000",23.66,"2024-03-05 20:15:00.000000","2024-03-05 15:15:00.000000",473359,476299,1,33.859526,-84.605106,33.752003,-84.474928,12.12,1800
875363,"canceled_by_rider","2024-03-01 04:33:40.008993","2024-03-02 11:29:10.503677",23.4,"2024-03-04 17:28:00.000000","2024-03-04 12:28:00.000000",477605,NULL,2,33.766915,-84.418603,33.907829,-84.354753,11.95,1920
875364,"distributing_linear","2024-03-01 04:33:40.368408","2024-03-04 13:23:00.000000",23.41,"2024-03-06 19:23:00.000000","2024-03-06 14:23:00.000000",452061,NULL,2,33.715673,-84.272375,33.808893,-84.395036,11.96,2220
875365,"distributing_linear","2024-03-01 04:33:43.682091","2024-03-04 16:00:00.000000",23.28,"2024-03-06 22:00:00.000000","2024-03-06 17:00:00.000000",452061,NULL,2,33.808893,-84.395036,33.715673,-84.272375,11.88,2160
875366,"distributing_linear","2024-03-01 04:33:43.817166","2024-03-06 11:24:00.000000",23.44,"2024-03-08 17:24:00.000000","2024-03-08 12:24:00.000000",452061,NULL,2,33.715673,-84.272375,33.808743,-84.397297,11.98,2160
875367,"distributing_linear","2024-03-01 04:33:48.449226","2024-03-06 14:00:00.000000",23.46,"2024-03-08 20:00:00.000000","2024-03-08 15:00:00.000000",452061,NULL,2,33.808743,-84.397297,33.715673,-84.272375,11.99,2220
875368,"canceled_by_rider","2024-03-01 04:38:27.507505","2024-03-02 07:26:07.079661",23.41,"2024-03-04 19:55:00.000000","2024-03-04 14:55:00.000000",468358,NULL,1,33.780774,-84.242922,33.879901,-84.341706,11.96,1800
875369,"canceled_by_rider","2024-03-01 04:38:27.860060","2024-03-02 07:26:06.397541",23.36,"2024-03-04 13:25:00.000000","2024-03-04 08:25:00.000000",468358,NULL,1,33.879901,-84.341706,33.780774,-84.242922,11.93,1800
875370,"canceled_by_rider","2024-03-01 04:38:30.728501","2024-03-02 07:00:30.448238",23.46,"2024-03-04 19:00:00.000000","2024-03-04 14:00:00.000000",454323,NULL,1,33.812981,-84.440414,33.688488,-84.505653,11.99,1800
875371,"canceled_by_rider","2024-03-01 04:38:31.176171","2024-03-02 07:00:29.690054",23.34,"2024-03-04 13:00:00.000000","2024-03-04 08:00:00.000000",454323,NULL,1,33.688488,-84.505653,33.812981,-84.440414,11.92,1800
875372,"canceled_by_rider","2024-03-01 04:38:36.494238","2024-03-04 07:26:00.704495",23.41,"2024-03-06 19:55:00.000000","2024-03-06 14:55:00.000000",468358,NULL,1,33.780774,-84.242922,33.879901,-84.341706,11.96,1800
875373,"canceled_by_rider","2024-03-01 04:38:36.653429","2024-03-04 07:26:00.027803",23.36,"2024-03-06 13:25:00.000000","2024-03-06 08:25:00.000000",468358,NULL,1,33.879901,-84.341706,33.780774,-84.242922,11.93,1800
875374,"accepted","2024-03-01 04:38:39.782108","2024-03-04 13:00:00.000000",23.41,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",467726,477579,1,33.963706,-84.034112,34.020544,-83.875648,11.96,1800
875375,"accepted","2024-03-01 04:38:39.985364","2024-03-04 07:30:00.000000",23.33,"2024-03-06 13:30:00.000000","2024-03-06 08:30:00.000000",467726,477579,1,34.020544,-83.875648,33.963706,-84.034112,11.91,1800
875376,"distributing_linear","2024-03-01 04:38:46.266201","2024-03-06 07:25:00.000000",23.36,"2024-03-08 13:25:00.000000","2024-03-08 08:25:00.000000",468358,NULL,1,33.879901,-84.341706,33.780774,-84.242922,11.93,1800
875377,"distributing_linear","2024-03-01 04:38:46.382794","2024-03-06 13:55:00.000000",23.41,"2024-03-08 19:55:00.000000","2024-03-08 14:55:00.000000",468358,NULL,1,33.780774,-84.242922,33.879901,-84.341706,11.96,1800
875378,"accepted","2024-03-01 04:38:49.338648","2024-03-02 12:00:00.000000",23.36,"2024-03-04 18:00:00.000000","2024-03-04 13:00:00.000000",465707,476669,1,33.794965,-84.088391,33.827614,-84.250014,11.93,1800
875379,"accepted","2024-03-01 04:38:50.727034","2024-03-02 14:30:00.000000",23.31,"2024-03-04 20:30:00.000000","2024-03-04 15:30:00.000000",465707,476669,1,33.827614,-84.250014,33.794965,-84.088391,11.9,1800
875380,"accepted","2024-03-01 04:43:28.325816","2024-03-05 07:30:00.000000",23.33,"2024-03-07 13:30:00.000000","2024-03-07 08:30:00.000000",467726,477579,1,34.020544,-83.875648,33.963706,-84.034112,11.91,1800
875381,"accepted","2024-03-01 04:43:28.331505","2024-03-05 13:00:00.000000",23.41,"2024-03-07 19:00:00.000000","2024-03-07 14:00:00.000000",467726,477579,1,33.963706,-84.034112,34.020544,-83.875648,11.96,1800
875382,"canceled_by_rider","2024-03-01 04:43:34.358948","2024-03-01 05:43:43.149860",23.12,"2024-03-01 16:18:00.000000","2024-03-01 11:18:00.000000",463092,NULL,2,33.669046,-84.357656,33.725674,-84.501297,11.78,1920
875383,"canceled_by_rider","2024-03-01 04:43:34.389115","2024-03-01 05:43:46.674075",23.12,"2024-03-01 19:00:00.000000","2024-03-01 14:00:00.000000",463092,NULL,2,33.725674,-84.501297,33.669046,-84.357656,11.78,1980
875384,"accepted","2024-03-01 05:13:26.917397","2024-03-04 07:28:00.000000",29.41,"2024-03-06 13:28:00.000000","2024-03-06 08:28:00.000000",476747,477003,1,33.985485,-84.030653,33.938501,-84.236525,15.81,1920
875385,"accepted","2024-03-01 05:13:26.922734","2024-03-04 14:46:00.000000",29.31,"2024-03-06 20:46:00.000000","2024-03-06 15:46:00.000000",476747,477003,1,33.938501,-84.236525,33.985485,-84.030653,15.74,2400
875386,"accepted","2024-03-01 05:13:32.974122","2024-03-04 13:00:00.000000",29.91,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",475931,475658,1,33.752747,-84.326302,33.615547,-84.48037,16.13,1800
875387,"accepted","2024-03-01 05:13:33.036568","2024-03-04 07:30:00.000000",29.85,"2024-03-06 13:30:00.000000","2024-03-06 08:30:00.000000",475931,475658,1,33.615547,-84.48037,33.752747,-84.326302,16.09,1800
875390,"accepted","2024-03-01 05:13:40.620842","2024-03-04 10:45:00.000000",45.12,"2024-03-06 16:45:00.000000","2024-03-06 11:45:00.000000",462443,472297,1,33.769579,-84.385164,33.859442,-83.985547,25.88,3420
875391,"accepted","2024-03-01 05:13:41.294526","2024-03-04 08:51:00.000000",45.22,"2024-03-06 14:51:00.000000","2024-03-06 09:51:00.000000",462443,472297,1,33.859442,-83.985547,33.769579,-84.385164,25.94,3240
875392,"accepted","2024-03-01 05:13:44.628232","2024-03-04 07:18:00.000000",28.94,"2024-03-06 13:18:00.000000","2024-03-06 08:18:00.000000",451711,475078,1,33.576311,-84.487901,33.751773,-84.383108,15.51,2820
875393,"accepted","2024-03-01 05:13:45.175128","2024-03-04 09:05:00.000000",29.13,"2024-03-06 15:05:00.000000","2024-03-06 10:05:00.000000",451711,475078,1,33.751773,-84.383108,33.576311,-84.487901,15.63,2820
875396,"accepted","2024-03-01 05:13:50.873040","2024-03-04 12:27:00.000000",29.72,"2024-03-06 18:27:00.000000","2024-03-06 13:27:00.000000",417610,475136,1,33.731108,-84.173217,33.860302,-84.014417,16.01,1980
875397,"accepted","2024-03-01 05:13:50.907229","2024-03-04 16:00:00.000000",29.82,"2024-03-06 22:00:00.000000","2024-03-06 17:00:00.000000",417610,475136,1,33.860302,-84.014417,33.731108,-84.173217,16.07,1920
875398,"canceled_by_rider","2024-03-01 05:13:56.705852","2024-03-04 00:30:45.246045",20.97,"2024-03-06 08:00:00.000000","2024-03-06 03:00:00.000000",477300,NULL,2,34.284585,-83.125492,34.368491,-83.241119,10.4,1800
875399,"canceled_by_rider","2024-03-01 05:13:56.775256","2024-03-04 00:30:43.715092",20.85,"2024-03-06 06:30:00.000000","2024-03-06 01:30:00.000000",477300,NULL,2,34.362248,-83.251096,34.284585,-83.125492,10.32,1800
875400,"canceled_by_rider","2024-03-01 05:14:00.077218","2024-03-04 00:30:46.000162",11.13,"2024-03-06 09:00:00.000000","2024-03-06 04:00:00.000000",477300,NULL,2,34.368491,-83.241119,34.362248,-83.251096,0.8,1800
875402,"canceled_by_rider","2024-03-01 05:14:02.146179","2024-03-04 04:32:10.085623",26.5,"2024-03-06 10:32:00.000000","2024-03-06 05:32:00.000000",403268,NULL,1,33.667961,-84.451511,33.79032,-84.304148,13.94,2880
875404,"canceled_by_rider","2024-03-01 05:14:05.332082","2024-03-04 04:32:10.817117",26.46,"2024-03-06 15:00:00.000000","2024-03-06 10:00:00.000000",403268,NULL,1,33.79032,-84.304148,33.667961,-84.451511,13.92,2760
875413,"accepted","2024-03-01 05:14:16.192045","2024-03-04 05:05:00.000000",24.78,"2024-03-06 11:05:00.000000","2024-03-06 06:05:00.000000",401170,473737,1,33.790779,-84.25798,33.9125,-84.350275,12.84,1800
875414,"accepted","2024-03-01 05:14:16.844964","2024-03-04 09:45:00.000000",24.77,"2024-03-06 15:45:00.000000","2024-03-06 10:45:00.000000",401170,473737,1,33.9125,-84.350275,33.790779,-84.25798,12.83,1800
875453,"canceled_by_rider","2024-03-01 05:15:09.130070","2024-03-04 07:27:21.720799",31.59,"2024-03-06 13:27:00.000000","2024-03-06 08:27:00.000000",450556,NULL,1,33.994566,-84.799295,34.159771,-84.784828,17.2,1980
875454,"canceled_by_rider","2024-03-01 05:15:10.168882","2024-03-04 07:27:22.383849",32.27,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",450556,477570,1,34.159771,-84.784828,33.994566,-84.799295,17.64,2220
875523,"accepted","2024-03-01 05:17:02.154711","2024-03-04 13:00:00.000000",32.63,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",429460,477624,1,33.804841,-84.634043,34.023699,-84.567131,17.87,2280
875524,"accepted","2024-03-01 05:17:02.159984","2024-03-04 06:52:00.000000",32.61,"2024-03-06 12:52:00.000000","2024-03-06 07:52:00.000000",429460,477624,1,34.023699,-84.567131,33.804841,-84.634043,17.86,2280
875529,"distributing_linear","2024-03-01 05:17:09.485051","2024-03-04 09:45:00.000000",15.73,"2024-03-06 15:45:00.000000","2024-03-06 10:45:00.000000",420930,NULL,1,33.7423,-84.25146,33.70464,-84.174766,6.21,1800
875530,"distributing_linear","2024-03-01 05:17:11.257490","2024-03-04 14:15:00.000000",15.73,"2024-03-06 20:15:00.000000","2024-03-06 15:15:00.000000",420930,NULL,1,33.70464,-84.174766,33.7423,-84.25146,6.21,1800
875531,"accepted","2024-03-01 05:17:13.041471","2024-03-04 07:30:00.000000",19.08,"2024-03-06 13:30:00.000000","2024-03-06 08:30:00.000000",395896,395858,1,33.98809,-84.12474,33.90168,-84.143394,9.03,1800
875532,"accepted","2024-03-01 05:17:16.800864","2024-03-04 12:00:00.000000",19.08,"2024-03-06 18:00:00.000000","2024-03-06 13:00:00.000000",395896,395858,1,33.90168,-84.143394,33.98809,-84.12474,9.02,1800
875545,"accepted","2024-03-01 05:17:35.282815","2024-03-04 08:45:00.000000",18.31,"2024-03-06 14:45:00.000000","2024-03-06 09:45:00.000000",468149,475231,1,33.873005,-84.784531,33.921215,-84.853767,7.41,1800
875546,"accepted","2024-03-01 05:17:35.366627","2024-03-04 13:30:00.000000",18.41,"2024-03-06 19:30:00.000000","2024-03-06 14:30:00.000000",468149,475231,1,33.921215,-84.853767,33.873005,-84.784531,7.63,1800
875549,"accepted","2024-03-01 05:17:44.446846","2024-03-04 09:00:00.000000",34.61,"2024-03-06 15:00:00.000000","2024-03-06 10:00:00.000000",469035,477274,2,33.604999,-84.470237,33.738268,-84.233946,19.14,1800
875550,"accepted","2024-03-01 05:17:44.450566","2024-03-04 08:00:00.000000",34.4,"2024-03-06 14:00:00.000000","2024-03-06 09:00:00.000000",469035,475301,2,33.737482,-84.239075,33.604999,-84.470237,19.01,1800
875551,"accepted","2024-03-01 05:17:50.562158","2024-03-04 10:00:00.000000",10.91,"2024-03-06 16:00:00.000000","2024-03-06 11:00:00.000000",469035,477274,2,33.738268,-84.233946,33.737482,-84.239075,0.34,1800
875552,"distributing_linear","2024-03-01 05:17:52.064529","2024-03-04 09:50:00.000000",22.97,"2024-03-06 15:50:00.000000","2024-03-06 10:50:00.000000",469343,NULL,2,33.773905,-84.353272,33.726996,-84.516326,11.68,2400
875553,"distributing_linear","2024-03-01 05:17:55.162349","2024-03-04 11:30:00.000000",22.92,"2024-03-06 17:30:00.000000","2024-03-06 12:30:00.000000",469343,NULL,2,33.726996,-84.516326,33.773882,-84.350076,11.65,2160
875554,"canceled_by_rider","2024-03-01 05:17:57.072276","2024-03-04 08:15:15.250852",19.89,"2024-03-06 14:15:00.000000","2024-03-06 09:15:00.000000",469218,NULL,1,33.75564,-84.724578,33.85333,-84.67,9.7,1800
875555,"canceled_by_rider","2024-03-01 05:18:00.069385","2024-03-04 08:15:16.145812",19.79,"2024-03-06 18:30:00.000000","2024-03-06 13:30:00.000000",469218,NULL,1,33.85333,-84.67,33.75564,-84.724578,9.64,1800
875560,"canceled_by_rider","2024-03-01 05:18:07.018122","2024-03-04 08:57:50.112494",31.18,"2024-03-06 14:57:00.000000","2024-03-06 09:57:00.000000",466772,NULL,1,33.614348,-84.608563,33.445608,-84.461618,16.94,1980
875561,"canceled_by_rider","2024-03-01 05:18:08.677639","2024-03-04 08:57:51.296610",31.34,"2024-03-06 18:00:00.000000","2024-03-06 13:00:00.000000",466772,NULL,1,33.445608,-84.461618,33.614348,-84.608563,17.05,1860
875564,"accepted","2024-03-01 05:18:13.688124","2024-03-04 08:22:00.000000",28.15,"2024-03-06 14:22:00.000000","2024-03-06 09:22:00.000000",459321,477624,1,33.921986,-84.498996,33.784553,-84.615278,15,2280
875565,"accepted","2024-03-01 05:18:15.174855","2024-03-04 13:00:00.000000",28.4,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",459321,477624,1,33.784553,-84.615278,33.921986,-84.498996,15.16,2280
875578,"accepted","2024-03-01 05:18:33.221844","2024-03-04 06:28:00.000000",27.83,"2024-03-06 12:28:00.000000","2024-03-06 07:28:00.000000",453437,476670,2,33.69935,-84.15808,33.842257,-84.253345,14.8,1920
875579,"accepted","2024-03-01 05:18:35.704061","2024-03-04 07:20:00.000000",27.54,"2024-03-06 13:20:00.000000","2024-03-06 08:20:00.000000",453437,476670,2,33.842257,-84.253345,33.69935,-84.15808,14.61,2220
875580,"accepted","2024-03-01 05:18:36.491893","2024-03-04 14:00:00.000000",27.83,"2024-03-06 20:00:00.000000","2024-03-06 15:00:00.000000",453437,476670,2,33.69935,-84.15808,33.842257,-84.253345,14.8,1920
875581,"accepted","2024-03-01 05:18:39.171756","2024-03-04 15:00:00.000000",27.54,"2024-03-06 21:00:00.000000","2024-03-06 16:00:00.000000",453437,476670,2,33.842257,-84.253345,33.69935,-84.15808,14.61,2220
875628,"accepted","2024-03-01 05:19:47.348433","2024-03-04 09:30:00.000000",26.46,"2024-03-06 15:30:00.000000","2024-03-06 10:30:00.000000",409706,474182,1,33.61689,-84.608989,33.659779,-84.415031,13.92,1800
875629,"accepted","2024-03-01 05:19:48.701950","2024-03-04 15:00:00.000000",26.29,"2024-03-06 21:00:00.000000","2024-03-06 16:00:00.000000",409706,474182,1,33.659779,-84.415031,33.61689,-84.608989,13.81,1800
875638,"accepted","2024-03-01 05:20:01.460700","2024-03-04 07:25:00.000000",39.99,"2024-03-06 13:25:00.000000","2024-03-06 08:25:00.000000",438925,475565,1,34.019699,-83.68692,33.963706,-84.034112,22.59,2100
875639,"accepted","2024-03-01 05:20:02.302489","2024-03-04 13:00:00.000000",40.02,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",438925,475565,1,33.963706,-84.034112,34.019699,-83.68692,22.61,2220
875640,"canceled_by_rider","2024-03-01 05:20:05.499436","2024-03-04 07:30:07.166749",12.67,"2024-03-06 19:00:00.000000","2024-03-06 14:00:00.000000",475404,NULL,1,33.613316,-84.447556,33.573678,-84.463485,3.99,1800
875641,"canceled_by_rider","2024-03-01 05:20:07.420409","2024-03-04 07:30:06.535168",12.65,"2024-03-06 13:30:00.000000","2024-03-06 08:30:00.000000",475404,NULL,1,33.573678,-84.463485,33.613316,-84.447556,3.95,1800
875642,"accepted","2024-03-01 05:20:10.164107","2024-03-04 03:27:00.000000",58.34,"2024-03-06 09:27:00.000000","2024-03-06 04:27:00.000000",389856,476979,1,33.681458,-84.79715,34.04201,-84.52958,34.35,1980
875643,"accepted","2024-03-01 05:20:10.490252","2024-03-04 04:30:00.000000",58.44,"2024-03-06 10:30:00.000000","2024-03-06 05:30:00.000000",389856,476979,1,34.04201,-84.52958,33.681458,-84.79715,34.42,3900
875658,"accepted","2024-03-01 05:20:32.726807","2024-03-04 04:28:00.000000",31.5,"2024-03-06 10:28:00.000000","2024-03-06 05:28:00.000000",468533,457981,1,33.71801,-84.2091,33.753895,-84.471848,17.15,1920
875659,"accepted","2024-03-01 05:20:32.831664","2024-03-04 05:10:00.000000",31.53,"2024-03-06 11:10:00.000000","2024-03-06 06:10:00.000000",468533,457981,1,33.753895,-84.471848,33.71801,-84.2091,17.17,1800
875664,"accepted","2024-03-01 05:20:43.317843","2024-03-04 08:16:00.000000",29.78,"2024-03-06 14:16:00.000000","2024-03-06 09:16:00.000000",421063,430926,1,33.704744,-84.166801,33.883816,-84.244118,16.05,2640
875665,"accepted","2024-03-01 05:20:43.414972","2024-03-04 14:00:00.000000",29.64,"2024-03-06 20:00:00.000000","2024-03-06 15:00:00.000000",421063,475301,1,33.883816,-84.244118,33.704744,-84.166801,15.95,2520
875672,"accepted","2024-03-01 05:20:53.158129","2024-03-04 07:38:00.000000",67.84,"2024-03-06 13:38:00.000000","2024-03-06 08:38:00.000000",427970,476979,1,34.092114,-84.531425,33.711582,-84.172719,40.44,4920
875673,"accepted","2024-03-01 05:20:53.534818","2024-03-04 14:00:00.000000",67.8,"2024-03-06 20:00:00.000000","2024-03-06 15:00:00.000000",427970,476979,1,33.711582,-84.172719,34.092114,-84.531425,40.42,4860
875674,"canceled_by_rider","2024-03-01 05:20:56.544490","2024-03-04 08:30:48.972483",29.12,"2024-03-06 14:30:00.000000","2024-03-06 09:30:00.000000",390337,NULL,1,33.616882,-84.608986,33.451633,-84.481585,15.62,1800
875675,"canceled_by_rider","2024-03-01 05:20:56.624230","2024-03-04 08:30:49.617638",29.31,"2024-03-06 18:45:00.000000","2024-03-06 13:45:00.000000",390337,NULL,1,33.451633,-84.481585,33.616882,-84.608986,15.74,1800
